time,airspeed,gx,gy,gz,damage,crash_flag
215.81700321659446,0.5711096380845941,0.01854674518108368,-28.144346237182617,-9.678937911987305,0,0
215.91700321808457,2.8976678830263505,0.15084710717201233,-31.721948623657227,-10.532083511352539,0,0
216.0170032195747,5.754684989518294,-0.10733567178249359,-28.52197265625,-8.809379577636719,0,0
216.1170032210648,8.534264220871776,-0.005647893995046616,-26.440027236938477,-10.14612865447998,0,0
216.21700322255492,11.098099088138868,-0.6127737760543823,-23.204978942871094,-11.578570365905762,0,0
216.31700322404504,13.436925355732658,-0.24963536858558655,-21.405515670776367,-10.259580612182617,0,0
216.41700322553515,15.545147103495173,-0.08282565325498581,-19.193201065063477,-9.931683540344238,0,0
216.51700322702527,17.467629009705867,-0.013797629624605179,-17.301164627075195,-10.017465591430664,0,0
216.6170032285154,19.202867275228733,-0.10282109677791595,-16.07342529296875,-10.093934059143066,0,0
216.7170032300055,20.769870867708498,0.11680430173873901,-14.112128257751465,-9.996302604675293,0,0
216.81700323149562,22.190831060360786,-0.0039904480800032616,-12.999382972717285,-9.736640930175781,0,0
216.91700323298573,23.47486438264835,-0.06107105314731598,-11.804443359375,-9.817957878112793,0,0
217.01700323447585,24.63808561398376,-0.06277839839458466,-10.767165184020996,-9.979519844055176,0,0
217.11700323596597,25.689136329962665,-0.01841452717781067,-9.759275436401367,-9.742273330688477,0,0
217.21700323745608,26.635787369975287,0.22578701376914978,-8.434961318969727,-10.07390022277832,0,0
217.3170032389462,27.491644138626324,0.055843379348516464,-7.65368127822876,-9.889215469360352,0,0
217.41700324043632,28.264415431315314,-0.08462604135274887,-6.563563346862793,-9.878889083862305,0,0
217.51700324192643,28.97042378113141,0.1526694893836975,-6.341477870941162,-9.702258110046387,0,0
217.61700324341655,29.60308241547974,-0.10304664820432663,-5.425784111022949,-9.873164176940918,0,0
217.71700324490666,30.182970079057505,0.016139596700668335,-5.136708736419678,-9.822450637817383,0,0
217.81700324639678,30.69719544187613,-0.025585507974028587,-4.567099094390869,-9.858951568603516,0,0
217.9170032478869,31.165237288804825,0.09035943448543549,-3.726534605026245,-9.96769905090332,0,0
218.017003249377,31.594451007293483,0.026097416877746582,-4.091687202453613,-9.853402137756348,0,0
218.11700325086713,31.98345317696532,0.09280453622341156,-3.245356321334839,-9.898527145385742,0,0
218.21700325235724,32.33397730763021,0.07788270711898804,-3.129115343093872,-9.78920841217041,0,0
218.31700325384736,32.644640736931024,-0.02977326512336731,-2.5382938385009766,-9.809688568115234,0,0
218.41700325533748,32.93223853142017,-0.09938912093639374,-2.80424165725708,-9.863466262817383,0,0
218.5170032568276,33.18941768313725,0.030628085136413574,-2.3484065532684326,-9.9434232711792,0,0
218.6170032583177,33.4231596031713,0.010162685066461563,-2.259023427963257,-9.685932159423828,0,0
218.71700325980783,33.63310740750788,-0.1215628832578659,-1.9532910585403442,-9.812256813049316,0,0
218.81700326129794,33.820749561407574,-0.028235383331775665,-1.5959327220916748,-9.873411178588867,0,0
218.91700326278806,33.99363687185375,0.03711584210395813,-1.4616013765335083,-9.752803802490234,0,0
219.01700326427817,34.150217108686014,-0.08974442631006241,-1.3598902225494385,-9.844833374023438,0,0
219.1170032657683,34.289716275702276,-0.09136281907558441,-1.2516429424285889,-9.888428688049316,0,0
219.2170032672584,34.4176217595984,0.37530189752578735,-1.2947115898132324,-9.760441780090332,0,0
219.31700326874852,34.531297236057924,0.07711869478225708,-1.0797821283340454,-9.86630916595459,0,0
219.41700327023864,34.63350297664331,-0.10812583565711975,-0.7426158785820007,-9.787650108337402,0,0
219.51700327172875,34.72526239249278,0.08368457853794098,-0.6079680323600769,-9.629633903503418,0,0
219.61700327321887,34.811618163865674,-0.11852151900529861,-0.7801084518432617,-10.000838279724121,0,0
219.717003274709,34.88632202677262,-0.03442753851413727,-0.7403845191001892,-9.694515228271484,0,0
219.8170032761991,34.954581543134324,-0.09255325794219971,-0.6218176484107971,-9.70007038116455,0,0
219.91700327768922,35.017161936836374,-0.04892320930957794,-0.6917571425437927,-9.982354164123535,0,0
220.01700327917933,35.07368335433644,-0.11155551671981812,-0.5633643269538879,-9.720799446105957,0,0
220.11700328066945,35.12347328888761,-0.022670406848192215,-0.33175796270370483,-9.605783462524414,0,0
220.21700328215957,35.16992333945934,-0.060503244400024414,-0.5667387843132019,-9.98486614227295,0,0
220.31700328364968,35.20901217393829,0.004408589564263821,-0.3108881711959839,-9.780137062072754,0,0
220.4170032851398,35.248379248262374,-0.005852364003658295,-0.49455946683883667,-10.127692222595215,0,0
220.51700328662992,35.282184447039306,-0.1040969043970108,-0.40207022428512573,-9.46968936920166,0,0
