time,airspeed,gx,gy,gz,damage,crash_flag
261.8835039027035,0.481984062583084,0.12894074618816376,-23.60843276977539,-9.504568099975586,0,False
261.98350390419364,2.4193666616508525,-0.004953145980834961,-26.685802459716797,-12.84103012084961,0,False
262.08350390568376,4.82674848515766,0.07705605030059814,-24.379623413085938,-8.622905731201172,0,False
262.1835039071739,7.174664598862896,0.008505301550030708,-21.95665740966797,-10.477688789367676,0,False
262.283503908664,9.349395298454901,-0.13408933579921722,-20.029008865356445,-10.22535228729248,0,False
262.3835039101541,11.330261713820798,0.17280149459838867,-18.331064224243164,-9.47886848449707,0,False
262.4835039116442,13.123177412962722,-0.23880040645599365,-16.391103744506836,-10.224405288696289,0,False
262.58350391313434,14.74205189436528,0.08542422950267792,-14.402734756469727,-9.825128555297852,0,False
262.68350391462445,16.21268932630821,0.054281365126371384,-12.672096252441406,-9.831135749816895,0,False
262.78350391611457,17.544459935589725,-0.0840415358543396,-11.820308685302734,-10.079604148864746,0,False
262.8835039176047,18.748659952108163,-0.055387869477272034,-10.816762924194336,-9.714942932128906,0,False
262.9835039190948,19.837404933479583,0.1483108550310135,-10.172698020935059,-10.043914794921875,0,False
263.0835039205849,20.8199579176516,0.0773727223277092,-8.661490440368652,-9.845888137817383,0,False
263.18350392207503,21.713301693750605,-0.036003127694129944,-8.394587516784668,-9.939335823059082,0,False
263.28350392356515,22.519412931936053,0.2569514513015747,-7.437506675720215,-9.792668342590332,0,False
263.38350392505527,23.250399610094284,0.06441625952720642,-6.80842924118042,-9.860480308532715,0,False
263.4835039265454,23.910728113542852,-0.002837810665369034,-6.0321879386901855,-9.776297569274902,0,False
263.5835039280355,24.50753900617763,0.014252111315727234,-5.5330610275268555,-9.95051097869873,0,False
263.6835039295256,25.04267918914656,-0.21527184545993805,-4.40156364440918,-9.549052238464355,0,False
263.78350393101573,25.533535734228774,-0.05660305917263031,-4.743081092834473,-10.077351570129395,0,False
263.88350393250585,25.97503956773437,0.05151037126779556,-4.20869255065918,-10.016660690307617,0,False
263.98350393399596,26.372619317243966,-0.17316916584968567,-3.5427799224853516,-9.786391258239746,0,False
264.0835039354861,26.73196862765019,0.10413610190153122,-3.46354079246521,-9.98989200592041,0,False
264.1835039369762,27.05465610482517,0.13176733255386353,-3.0125577449798584,-9.76280403137207,0,False
264.2835039384663,27.34751610856634,0.1692296266555786,-2.7605438232421875,-9.986543655395508,0,False
264.3835039399564,27.612094885200538,-0.09741900861263275,-2.852931261062622,-10.077858924865723,0,False
264.48350394144654,27.849899941283276,-0.1324239820241928,-1.7994307279586792,-9.721914291381836,0,False
264.58350394293666,28.069215337444092,-0.18131859600543976,-2.346174716949463,-9.870168685913086,0,False
264.6835039444268,28.263912076581054,0.11110266298055649,-2.232128143310547,-9.740423202514648,0,False
264.7835039459169,28.443393301143498,0.09910458326339722,-1.8164972066879272,-9.729748725891113,0,False
264.883503947407,28.60686599424297,-0.013123948127031326,-1.9179874658584595,-9.805728912353516,0,False
264.9835039488971,28.751360393452643,-0.07649277150630951,-1.793172836303711,-9.813688278198242,0,False
265.08350395038724,28.88066723580254,0.014556140638887882,-1.2128546237945557,-9.89481258392334,0,False
265.18350395187736,29.00195658108097,0.10082347691059113,-0.6363542079925537,-9.846758842468262,0,False
265.2835039533675,29.111997800888354,-0.15001143515110016,-1.529341697692871,-9.799400329589844,0,False
265.3835039548576,29.20943654822018,0.0794983059167862,-0.43473225831985474,-9.853248596191406,0,False
265.4835039563477,29.29945098688921,-0.1641400009393692,-1.2105332612991333,-9.882185935974121,0,False
265.5835039578378,29.38257008175318,0.17281004786491394,-0.7900221347808838,-9.826394081115723,0,False
265.68350395932794,29.452880455417358,0.03952232748270035,-0.23526251316070557,-9.888733863830566,0,False
265.78350396081805,29.519298566101998,-0.055033471435308456,-0.6182903051376343,-9.801739692687988,0,False
265.88350396230817,29.582458750382553,-0.03673045337200165,-0.951795756816864,-9.5840425491333,0,False
265.9835039637983,29.6364319699806,0.07105749845504761,-0.5738014578819275,-9.717905044555664,0,False
266.0835039652884,29.685974854809295,0.15644465386867523,-0.3944733738899231,-9.902019500732422,0,False
266.1835039667785,29.72949354500026,0.020454928278923035,-0.2585020065307617,-9.975451469421387,0,False
266.28350396826863,29.771115595362502,0.14985814690589905,-0.2470768690109253,-9.768472671508789,0,False
266.38350396975875,29.806361582856294,0.12010526657104492,-0.10065247863531113,-9.827098846435547,0,False
266.48350397124887,29.839118216010654,0.1962277740240097,-0.1199590191245079,-9.89230728149414,0,False
266.583503972739,29.870166432937232,0.14097481966018677,-0.14656318724155426,-9.837958335876465,0,False
266.6835039742291,29.897634985811912,0.005119040608406067,-0.20019444823265076,-9.858162879943848,0,False
266.7835039757192,29.92269685765427,0.08172860741615295,-0.2661621570587158,-9.677762985229492,0,False
266.88350397720933,29.945229119247255,0.062069110572338104,-0.35176318883895874,-9.825697898864746,0,False
266.98350397869945,29.96576800051232,-0.06943915039300919,-0.4662089943885803,-9.949875831604004,0,False
