time,airspeed,gx,gy,gz,damage,crash_flag
1079.167016081512,0.39514346979714976,0.17066334187984467,-19.132524490356445,-9.516080856323242,0,0
1079.267016083002,1.9420349931186967,-0.0451359823346138,-20.836193084716797,-12.424827575683594,0,0
1079.3670160844922,3.8993874204487544,-0.27907097339630127,-20.401309967041016,-6.448878765106201,0,0
1079.4670160859823,5.820387365067212,-0.13991394639015198,-18.421415328979492,-10.774521827697754,0,0
1079.5670160874724,7.601541600831011,-0.11105848848819733,-16.699810028076172,-10.70405387878418,0,0
1079.6670160889626,9.221671169174359,0.13337180018424988,-14.849198341369629,-9.64885139465332,0,0
1079.7670160904527,10.692339199284055,0.17519915103912354,-13.664321899414062,-8.935715675354004,0,0
1079.8670160919428,12.02485450492333,-0.0533524751663208,-12.629265785217285,-9.174583435058594,0,0
1079.967016093433,13.228397203601316,0.07464492321014404,-10.795989990234375,-9.478036880493164,0,0
1080.067016094923,14.320523104612153,0.01914890855550766,-10.139119148254395,-9.877909660339355,0,0
1080.1670160964131,15.29964875493906,-0.020647354423999786,-8.475665092468262,-9.813891410827637,0,0
1080.2670160979033,16.1947945201874,0.30382290482521057,-7.2294464111328125,-9.730864524841309,0,0
1080.3670160993934,17.006696214822078,-0.0758703425526619,-7.519416332244873,-9.71711540222168,0,0
1080.4670161008835,17.736064875345935,0.18511132895946503,-6.555596351623535,-9.815224647521973,0,0
1080.5670161023736,18.399313474447332,-0.08868487179279327,-6.089820861816406,-9.836766242980957,0,0
1080.6670161038637,18.996430257422084,0.1251499205827713,-5.038569927215576,-9.672996520996094,0,0
1080.7670161053538,19.53892196144853,0.012636806815862656,-4.797383785247803,-9.633622169494629,0,0
1080.867016106844,20.026793127045753,0.2640049159526825,-4.427569389343262,-9.829168319702148,0,0
1080.967016108334,20.46804892177851,-0.10005287826061249,-4.046415328979492,-9.960917472839355,0,0
1081.0670161098242,20.869655873166916,-0.032044295221567154,-3.539882183074951,-9.952335357666016,0,0
1081.1670161113143,21.233675977662735,-0.12056197226047516,-3.464298725128174,-9.861964225769043,0,0
1081.2670161128044,21.561449477412246,0.11235124617815018,-2.812824010848999,-9.824674606323242,0,0
1081.3670161142945,21.85857576158703,-0.08016645908355713,-2.6075973510742188,-9.764189720153809,0,0
1081.4670161157846,22.127325486642736,-0.051168665289878845,-2.382274866104126,-9.785664558410645,0,0
1081.5670161172748,22.371634419255237,-0.16931353509426117,-2.1230738162994385,-9.81473445892334,0,0
1081.6670161187649,22.589718631882885,0.07194863259792328,-1.816339135169983,-9.750770568847656,0,0
1081.767016120255,22.791250319322437,-0.14483648538589478,-1.8268474340438843,-9.897181510925293,0,0
1081.867016121745,22.969043078518034,0.06537315994501114,-1.7064639329910278,-9.785028457641602,0,0
1081.9670161232352,23.13332253605042,0.04357633739709854,-1.5765628814697266,-9.70740032196045,0,0
1082.0670161247253,23.281389276376732,0.10328802466392517,-1.3179638385772705,-9.714401245117188,0,0
1082.1670161262155,23.414683708830758,0.15827390551567078,-1.2779041528701782,-9.818243980407715,0,0
1082.2670161277056,23.53194742124097,-0.2130509614944458,-1.0324124097824097,-9.821808815002441,0,0
1082.3670161291957,23.642770518519377,0.025911346077919006,-1.067952275276184,-9.875323295593262,0,0
1082.4670161306858,23.73796654625694,-0.17342157661914825,-0.8342537879943848,-9.783413887023926,0,0
1082.567016132176,23.829786294294166,-0.059395380318164825,-0.777557373046875,-9.81396770477295,0,0
1082.667016133666,23.90857585819473,-0.0738106444478035,-0.4854002594947815,-9.837323188781738,0,0
1082.7670161351562,23.98365412798349,-0.06449156999588013,-0.804745078086853,-9.8597412109375,0,0
1082.8670161366463,24.047610359757353,-0.21580280363559723,-0.41611507534980774,-9.801528930664062,0,0
1082.9670161381364,24.11077387879081,-0.298546701669693,-0.7848253846168518,-9.910476684570312,0,0
1083.0670161396265,24.161364792764747,0.297201931476593,-0.4454573392868042,-9.808883666992188,0,0
1083.1670161411166,24.21074711228335,-0.21838349103927612,-0.23602893948554993,-9.684993743896484,0,0
1083.2670161426067,24.25622291351217,0.08328918367624283,-0.642357587814331,-9.773444175720215,0,0
1083.3670161440969,24.294606479005164,-0.02153388410806656,-0.3077937364578247,-9.874258995056152,0,0
1083.467016145587,24.330253061921198,0.1130068302154541,-0.2463054656982422,-9.85594367980957,0,0
1083.567016147077,24.364119811178917,-0.32892879843711853,-0.35689276456832886,-9.868178367614746,0,0
1083.6670161485672,24.393397439626412,0.13730959594249725,-0.21037498116493225,-9.757019996643066,0,0
1083.7670161500573,24.42005310824741,0.11949694156646729,-0.19176162779331207,-9.691560745239258,0,0
1083.8670161515474,24.44428362649571,-0.13342946767807007,-0.11746092140674591,-9.701347351074219,0,0
1083.9670161530375,24.46726179040206,-0.1308494657278061,-0.23780597746372223,-9.7642183303833,0,0
1084.0670161545277,24.48682020730269,-0.03540800139307976,-0.3111274838447571,-9.918275833129883,0,0
1084.1670161560178,24.505002965417297,-0.02977728843688965,-0.35341963171958923,-9.885750770568848,0,0
1084.267016157508,24.520343147024555,0.27161189913749695,-0.4534648060798645,-9.918156623840332,0,0
1084.367016158998,24.534037006052746,0.3224000334739685,-0.2591792941093445,-9.92114543914795,0,0
1084.4670161604881,24.545059015371724,0.14200171828269958,0.036728039383888245,-9.8666353225708,0,0
1084.5670161619782,24.557045942957245,-0.09051263332366943,0.14417412877082825,-9.882274627685547,0,0
1084.6670161634684,24.567986780479178,-0.24539589881896973,0.2700023353099823,-9.65157699584961,0,0
1084.7670161649585,24.57876047709463,-0.21028117835521698,0.2021990269422531,-9.792791366577148,0,0
1084.8670161664486,24.58828055806511,-0.0841825008392334,0.24477438628673553,-9.908787727355957,0,0
1084.9670161679387,24.59640595579604,-0.0025233402848243713,0.14470534026622772,-9.865598678588867,0,0
1085.0670161694288,24.604678336259987,-0.17538146674633026,-0.015656650066375732,-9.86591911315918,0,0
1085.167016170919,24.610867848073507,-0.1564951241016388,-0.019337711855769157,-9.863054275512695,0,0
1085.267016172409,24.61658007065757,-0.2956605851650238,0.06291484087705612,-9.906893730163574,0,0
1085.3670161738992,24.62208693132566,-0.26777297258377075,0.004097331315279007,-9.914946556091309,0,0
1085.4670161753893,24.626899270832077,-0.27551472187042236,0.05584801733493805,-10.012853622436523,0,0
1085.5670161768794,24.630890498297727,-0.22193971276283264,0.05027744919061661,-9.959822654724121,0,0
1085.6670161783695,24.63560028683752,-0.24544301629066467,-0.08110001683235168,-9.860127449035645,0,0
1085.7670161798596,24.639751290362266,-0.11608868092298508,-0.15981779992580414,-9.816967010498047,0,0
